concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
42936825,1539411,Tradename of,2018-08-21,2099-12-31,
9850,40480160,Maps to,1970-01-01,2099-12-31,
44942917,40220497,Maps to,2018-04-20,2099-12-31,
437390,37395564,Subsumes,2018-07-31,2099-12-31,
4102533,4163951,Has interprets,2011-07-31,2099-12-31,
44469939,40229134,Maps to,2017-10-23,2099-12-31,
40163924,36008976,Mapped from,2019-05-05,2099-12-31,
45254703,1551192,Maps to,2013-03-04,2099-12-31,
40978671,19022830,Marketed form of,2017-07-18,2099-12-31,
42519832,40160970,Maps to,2019-06-16,2099-12-31,
45848477,1107882,Maps to,2015-01-29,2099-12-31,
19034014,1551192,Tradename of,2005-04-04,2099-12-31,
40236824,36198238,Mapped from,2018-10-01,2099-12-31,
585279,19078461,Maps to,2019-05-13,2099-12-31,
45062428,19078461,Maps to,2011-02-07,2099-12-31,
43012036,45364603,Mapped from,2013-03-04,2099-12-31,
40185304,40185304,Maps to,2010-06-06,2099-12-31,
40163924,44901618,Mapped from,2009-09-08,2099-12-31,
4301351,4080262,Mapped from,2018-07-31,2099-12-31,
45367449,1115171,Maps to,2009-06-01,2099-12-31,
45834931,19078461,Maps to,2015-01-29,2099-12-31,
1107882,36176139,Mapped from,2018-06-01,2099-12-31,
44435685,723042,Maps to,2016-12-01,2099-12-31,
45339038,1551192,Maps to,2011-02-07,2099-12-31,
19134047,42684301,Mapped from,2021-11-01,2099-12-31,
3035921,3009201,Concept replaced by,2012-12-28,2099-12-31,
45287005,19078461,Maps to,1970-01-01,2099-12-31,
44910077,19019273,Maps to,1970-01-01,2099-12-31,
439393,45534175,Mapped from,2020-03-19,2099-12-31,
2925708,19073094,Marketed form of,2021-06-30,2099-12-31,
43012036,45660672,Mapped from,1970-01-01,2099-12-31,
45694152,19128263,SPL - RxNorm,1970-01-01,2099-12-31,
43620766,40174880,Marketed form of,2017-06-24,2099-12-31,
1107882,45309056,Mapped from,2013-01-03,2099-12-31,
46313830,43012036,SPL - RxNorm,1970-01-01,2099-12-31,
40236824,44441214,Mapped from,2016-04-01,2099-12-31,
37018340,43530936,Follows,2019-07-31,2099-12-31,
45223172,1127433,Maps to,2011-09-06,2099-12-31,
715294,45231103,Mapped from,2008-08-01,2099-12-31,
46273762,4195803,Has interprets,2020-03-09,2099-12-31,
40871491,1539411,Tradename of,2017-07-18,2099-12-31,
35508775,19019273,SPL - RxNorm,2018-11-25,2099-12-31,
43531563,201826,Has due to,2020-03-09,2099-12-31,
4188466,4082653,Asso with finding,2011-07-31,2099-12-31,
41136686,40223768,Marketed form of,2017-07-18,2099-12-31,
40229134,46330647,Mapped from,2015-09-01,2099-12-31,
40654154,46235010,Subsumes,2018-06-15,2099-12-31,
36180805,723042,Maps to,2018-07-01,2099-12-31,
36498332,19019273,SPL - RxNorm,2019-09-08,2099-12-31,
21095539,40163554,Marketed form of,2017-06-24,2099-12-31,
45023961,1539463,Maps to,1970-01-01,2099-12-31,
45702651,40229134,Maps to,1970-01-01,2099-12-31,
45082574,19008572,Maps to,2013-08-05,2099-12-31,
4040976,3528038,Mapped from,2020-07-31,2099-12-31,
44463232,723042,Maps to,2016-11-01,2099-12-31,
1335471,40096153,RxNorm ing of,2005-04-04,2099-12-31,
997899,35905546,Mapped from,2019-07-07,2099-12-31,
45130388,1127433,Maps to,1970-01-01,2099-12-31,
198199,4119966,Has finding site,2017-01-31,2099-12-31,
45002167,957136,Maps to,1970-01-01,2099-12-31,
4346743,4207470,Has method,2011-07-31,2099-12-31,
40168884,44490558,Mapped from,2017-10-23,2099-12-31,
45673952,19073777,SPL - RxNorm,1970-01-01,2099-12-31,
45657304,19073777,Maps to,2013-10-07,2099-12-31,
43012036,45005142,Mapped from,1970-01-01,2099-12-31,
42836871,1551192,Maps to,2018-04-20,2099-12-31,
36280617,1344909,Marketed form of,2018-08-02,2099-12-31,
21149517,40232448,Marketed form of,2017-06-24,2099-12-31,
35603224,37300282,Mapped from,2021-04-11,2099-12-31,
46249098,19008572,Maps to,2015-07-08,2099-12-31,
41075352,1332419,Marketed form of,2017-07-18,2099-12-31,
45878386,3006575,Answer of,1970-01-01,2099-12-31,
46314534,19078461,SPL - RxNorm,1970-01-01,2099-12-31,
8715,44801710,Mapped from,2019-01-31,2099-12-31,
723042,44919338,Mapped from,1970-01-01,2099-12-31,
44934735,19128263,Maps to,2008-04-01,2099-12-31,
40061664,40165015,RxNorm inverse is a,2014-12-01,2099-12-31,
4346948,4207470,Has method,2011-07-31,2099-12-31,
4203771,4079206,Has indir proc site,2011-07-31,2099-12-31,
4108563,4263590,Maps to,1970-01-01,2099-12-31,
1545959,45821097,Mapped from,2015-01-29,2099-12-31,
46233710,45333244,Mapped from,2017-10-23,2099-12-31,
42803555,19078461,SPL - RxNorm,1970-01-01,2099-12-31,
4301351,46271323,Occurs before,2015-07-31,2099-12-31,
45635103,19059056,Maps to,1970-01-01,2099-12-31,
44905776,1127433,Maps to,1970-01-01,2099-12-31,
36281571,40241455,Maps to,2018-08-02,2099-12-31,
36118255,1551192,Maps to,2021-07-11,2099-12-31,
46250971,723042,Maps to,2015-07-08,2099-12-31,
723042,36996397,Mapped from,2020-06-14,2099-12-31,
46275507,42663426,Mapped from,2020-03-08,2099-12-31,
45313501,1154062,Maps to,2011-10-03,2099-12-31,
19127918,45104713,Mapped from,2009-02-02,2099-12-31,
40160970,42795792,Mapped from,2020-11-08,2099-12-31,
1167323,45005471,Mapped from,1970-01-01,2099-12-31,
45310485,1539411,Maps to,2013-08-05,2099-12-31,
45379250,19078461,Maps to,2011-07-05,2099-12-31,
2924097,1348267,Tradename of,2021-06-30,2099-12-31,
19079658,1105399,Mapped from,2019-09-08,2099-12-31,
36303602,3027018,Maps to,2018-06-15,2099-12-31,
45347279,19073183,Maps to,2008-07-01,2099-12-31,
45015454,1115171,Maps to,2014-03-03,2099-12-31,
46240097,19008572,SPL - RxNorm,2015-07-08,2099-12-31,
44989139,40162522,Maps to,2011-08-01,2099-12-31,
4047494,44816375,SNOMED cat - CPT4,2014-08-01,2099-12-31,
44898042,19008572,Maps to,2009-05-04,2099-12-31,
44420754,957136,Maps to,2017-02-01,2099-12-31,
42695281,40232448,Maps to,2019-03-10,2099-12-31,
715294,44444271,Mapped from,2017-05-01,2099-12-31,
45875298,40174880,Maps to,2015-01-29,2099-12-31,
43276657,1348267,Marketed form of,2017-06-24,2099-12-31,
45653582,19073094,SPL - RxNorm,2015-01-29,2099-12-31,
2514998,1107882,SPL - RxNorm,2020-01-12,2099-12-31,
4197818,8715,Is a,2011-07-31,2099-12-31,
45048411,1115171,Maps to,2011-05-02,2099-12-31,
42847394,1551192,Maps to,2018-04-20,2099-12-31,
40241958,44853505,Mapped from,2011-09-06,2099-12-31,
45092613,19134047,Maps to,2009-06-01,2099-12-31,
21016499,1341927,Brand name of,2015-08-17,2099-12-31,
1004383,46234808,Component of,2019-12-13,2099-12-31,
44895877,19019273,Maps to,1970-01-01,2099-12-31,
4332229,4207470,Has method,2011-07-31,2099-12-31,
4240345,4063976,Finding method of,2011-07-31,2099-12-31,
997899,44419761,Mapped from,2017-02-01,2099-12-31,
44867488,40166320,Maps to,2009-10-05,2099-12-31,
36395672,19078461,Maps to,2021-01-31,2099-12-31,
45358913,19133905,Maps to,2009-03-02,2099-12-31,
45344354,1539463,Maps to,1970-01-01,2099-12-31,
45654447,40229134,SPL - RxNorm,1970-01-01,2099-12-31,
40220871,44977644,Mapped from,2017-09-01,2099-12-31,
42844726,40232448,Maps to,2018-04-20,2099-12-31,
45138119,19133905,Maps to,2009-03-02,2099-12-31,
4141448,2211881,SNOMED cat - CPT4,1980-01-01,2099-12-31,
1012735,46235357,Property of,2019-12-13,2099-12-31,
46243630,19008572,SPL - RxNorm,2015-07-08,2099-12-31,
45844698,19019273,Maps to,2015-01-29,2099-12-31,
715294,35520243,Mapped from,2018-11-25,2099-12-31,
1828165,1115171,Maps to,2021-09-12,2099-12-31,
42930768,19073094,Tradename of,2018-08-21,2099-12-31,
4224134,4137915,Is a,2011-07-31,2099-12-31,
46233710,42802869,RxNorm - SPL,1970-01-01,2099-12-31,
4203722,45537639,Mapped from,2019-10-26,2099-12-31,
40229134,46332427,Mapped from,2015-09-01,2099-12-31,
21073687,19078461,Marketed form of,2015-08-17,2099-12-31,
4203722,45605098,Mapped from,2019-10-26,2099-12-31,
1167323,45895600,RxNorm - SPL,2015-03-26,2099-12-31,
198199,4269363,Subsumes,2011-07-31,2099-12-31,
45694754,19019273,SPL - RxNorm,1970-01-01,2099-12-31,
1617131,42529420,Contained in panel,1970-01-01,2099-12-31,
4004279,316139,Is a,2011-07-31,2099-12-31,
37020108,1025532,Has system,2019-12-13,2099-12-31,
40228214,45866886,Mapped from,2015-01-29,2099-12-31,
45797369,19019273,SPL - RxNorm,2015-01-29,2099-12-31,
45788657,19133905,SPL - RxNorm,2015-01-29,2099-12-31,
4181917,2314102,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4040976,3528072,Concept poss_eq from,2008-10-01,2099-12-31,
321710,4311280,Is a,2011-07-31,2099-12-31,
44851070,957136,Maps to,1970-01-01,2099-12-31,
44064981,19073094,Marketed form of,2017-06-25,2099-12-31,
40228214,36507726,Has marketed form,2019-09-04,2099-12-31,
1107882,1987433,Mapped from,2022-02-20,2099-12-31,
1627660,19134047,Maps to,2022-02-20,2099-12-31,
44844836,40174880,Maps to,2010-04-05,2099-12-31,
36477131,40162606,Maps to,2017-10-01,2099-12-31,
45022337,40163924,Maps to,2011-08-01,2099-12-31,
3028615,1029816,Has time aspect,2019-12-13,2099-12-31,
45050662,19078461,Maps to,2009-07-06,2099-12-31,
44448232,723042,Maps to,2017-01-01,2099-12-31,
19079658,44850696,Mapped from,1970-01-01,2099-12-31,
44444138,40229134,Maps to,2016-05-01,2099-12-31,
35523978,715294,Maps to,2018-11-25,2099-12-31,
45623016,19073094,Maps to,2013-10-07,2099-12-31,
35204096,40163924,Maps to,2019-05-13,2099-12-31,
19073777,45647438,RxNorm - SPL,1970-01-01,2099-12-31,
21044166,19078461,Marketed form of,2017-06-24,2099-12-31,
45794225,1107882,SPL - RxNorm,2015-01-29,2099-12-31,
45351235,19134047,Maps to,2009-06-01,2099-12-31,
40236824,44907834,Mapped from,2011-04-04,2099-12-31,
44915170,723042,Maps to,2011-09-06,2099-12-31,
45025503,1539411,Maps to,2007-06-01,2099-12-31,
43272338,19078461,Marketed form of,2017-06-24,2099-12-31,
45689833,1539463,SPL - RxNorm,1970-01-01,2099-12-31,
40166023,40166024,Consists of,2009-09-08,2099-12-31,
46329648,40162522,Maps to,2015-09-01,2099-12-31,
35603224,45125736,Mapped from,2018-02-01,2099-12-31,
19134047,45276022,Mapped from,2009-06-01,2099-12-31,
45256039,40162522,Maps to,2011-10-25,2099-12-31,
45093176,40162522,Maps to,2009-08-03,2099-12-31,
45129539,19079658,Maps to,1970-01-01,2099-12-31,
41229677,957136,Marketed form of,2017-07-18,2099-12-31,
44178170,1539411,Marketed form of,2017-10-06,2099-12-31,
45699584,1107882,SPL - RxNorm,1970-01-01,2099-12-31,
41287992,19134047,Marketed form of,2017-07-18,2099-12-31,
45097210,19077344,Maps to,1970-01-01,2099-12-31,
45621852,19073183,SPL - RxNorm,1970-01-01,2099-12-31,
45799812,19078461,SPL - RxNorm,2015-01-29,2099-12-31,
44436258,19008572,Maps to,2017-07-01,2099-12-31,
44413808,957136,Maps to,2017-02-01,2099-12-31,
45087704,19133905,Maps to,2013-08-05,2099-12-31,
35527752,19019273,Maps to,2018-11-25,2099-12-31,
21053016,1332419,Marketed form of,2015-08-17,2099-12-31,
45011122,1150837,Maps to,1970-01-01,2099-12-31,
21032296,19073183,Marketed form of,2017-06-24,2099-12-31,
45783998,1115171,SPL - RxNorm,2015-01-29,2099-12-31,
920300,44363417,RxNorm - SPL,1970-01-01,2099-12-31,
35897801,19019851,Marketed form of,2021-02-01,2099-12-31,
35870073,19078461,Tradename of,2020-10-02,2099-12-31,
1029816,3023368,Time aspect of,2019-12-13,2099-12-31,
45634768,40232448,SPL - RxNorm,2015-01-29,2099-12-31,
970628,19134047,SPL - RxNorm,2019-08-18,2099-12-31,
2213439,4295880,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
45663327,19022830,SPL - RxNorm,2015-01-29,2099-12-31,
40228214,45344636,Mapped from,2011-02-07,2099-12-31,
45672939,40163924,Maps to,1970-01-01,2099-12-31,
44445669,19078461,Maps to,2017-05-01,2099-12-31,
45032401,19134047,Maps to,2009-06-01,2099-12-31,
45003206,19075601,Maps to,2008-01-01,2099-12-31,
45040577,19078461,Maps to,1970-01-01,2099-12-31,
4240345,4037685,Finding method of,2011-07-31,2099-12-31,
42869853,36210656,Is a,1970-01-01,2099-12-31,
46234440,41322254,Has marketed form,2017-07-18,2099-12-31,
19073777,36061927,Has marketed form,2020-08-17,2099-12-31,
45874162,1154062,Maps to,2015-01-29,2099-12-31,
45254561,1539463,Maps to,2013-10-02,2099-12-31,
40830145,46234522,Tradename of,2018-08-02,2099-12-31,
40244026,40244027,Has tradename,2011-11-07,2099-12-31,
37018340,4312358,Follows,2019-07-31,2099-12-31,
1107882,1753356,Mapped from,2019-05-13,2099-12-31,
45156799,40163554,Maps to,2009-08-03,2099-12-31,
44971799,19134047,Maps to,2011-02-07,2099-12-31,
43692488,19078461,Marketed form of,2017-06-24,2099-12-31,
35630729,37117046,Is a,2018-07-31,2099-12-31,
45624172,40223768,Maps to,1970-01-01,2099-12-31,
44429159,19073094,Maps to,2016-11-01,2099-12-31,
41157337,19078461,Tradename of,2017-07-18,2099-12-31,
44898009,957136,Maps to,1970-01-01,2099-12-31,
19079658,44937460,Mapped from,1970-01-01,2099-12-31,
45746575,19073777,Maps to,2019-12-08,2099-12-31,
40229134,45792882,RxNorm - SPL,2015-01-29,2099-12-31,
19134047,45288240,Mapped from,2009-06-01,2099-12-31,
21043442,1348267,Marketed form of,2015-08-17,2099-12-31,
40160973,1563746,RxNorm - SPL,2019-03-10,2099-12-31,
45690953,40163924,SPL - RxNorm,1970-01-01,2099-12-31,
40480160,45538871,Mapped from,1970-01-01,2099-12-31,
43861040,19076374,Marketed form of,2017-06-24,2099-12-31,
40185304,1393500,Mapped from,2019-10-13,2099-12-31,
40228214,36396764,Mapped from,2020-11-15,2099-12-31,
40160973,41406591,Has marketed form,2017-07-18,2099-12-31,
45784681,957136,SPL - RxNorm,2015-01-29,2099-12-31,
40244026,45301510,Mapped from,1970-01-01,2099-12-31,
44480004,715294,Maps to,2017-10-23,2099-12-31,
45311115,19078461,Maps to,1970-01-01,2099-12-31,
45182408,19133905,Maps to,2009-03-02,2099-12-31,
40163924,37289651,Mapped from,2020-05-31,2099-12-31,
45861210,723042,Maps to,2015-01-29,2099-12-31,
37020116,45876187,Is a,1970-01-01,2099-12-31,
45104573,43012036,Maps to,2009-08-03,2099-12-31,
1107882,43205423,Has marketed form,2017-06-24,2099-12-31,
45674645,40166320,Maps to,1970-01-01,2099-12-31,
40163924,44352967,RxNorm - SPL,1970-01-01,2099-12-31,
2514523,4312230,CPT4 - SNOMED cat,1980-01-01,2099-12-31,
40228214,45866883,Mapped from,2015-01-29,2099-12-31,
37069660,3027018,Component of,2019-12-13,2099-12-31,
4240345,4063729,Finding method of,2011-07-31,2099-12-31,
375671,4016958,Subsumes,2012-07-31,2099-12-31,
21024113,19079658,Box of,2015-08-17,2099-12-31,
19134047,45211496,Mapped from,2011-05-02,2099-12-31,
19059056,45632518,Mapped from,1970-01-01,2099-12-31,
2925659,1332419,Marketed form of,2021-06-30,2099-12-31,
37318106,19008572,SPL - RxNorm,2021-07-11,2099-12-31,
45299355,40223768,Maps to,2011-07-05,2099-12-31,
4301351,40480690,Occurs before,2011-07-31,2099-12-31,
40228214,36178453,Mapped from,2018-08-01,2099-12-31,
723042,45177651,Mapped from,1970-01-01,2099-12-31,
36069031,19019273,Marketed form of,2020-08-17,2099-12-31,
3022035,1029597,Has property,2019-12-13,2099-12-31,
44413942,1332419,Maps to,2016-11-01,2099-12-31,
1107882,1751352,RxNorm - SPL,2019-05-13,2099-12-31,
40223821,45088793,Mapped from,2012-09-04,2099-12-31,
4089470,4163951,Has interprets,2011-07-31,2099-12-31,
45649649,40232448,SPL - RxNorm,2015-01-29,2099-12-31,
40220493,40220497,Has quantified form,2016-10-03,2099-12-31,
45602003,4195085,Maps to,2013-11-21,2099-12-31,
37117046,35630852,Subsumes,2018-07-31,2099-12-31,
40236824,46298760,RxNorm - SPL,1970-01-01,2099-12-31,
40854863,957136,Marketed form of,2017-07-18,2099-12-31,
40228214,2929436,Has marketed form,2021-06-30,2099-12-31,
45259871,19019273,Maps to,1970-01-01,2099-12-31,
4203722,45595514,Mapped from,2019-10-26,2099-12-31,
45757377,4143203,Is a,2015-01-31,2099-12-31,
40160970,45663714,RxNorm - SPL,2015-01-29,2099-12-31,
45870582,715294,Maps to,2015-01-29,2099-12-31,
42930559,1332419,Tradename of,2018-08-21,2099-12-31,
36664733,19008572,Maps to,2020-10-25,2099-12-31,
715294,45864323,Mapped from,2015-01-29,2099-12-31,
46302693,40232448,SPL - RxNorm,1970-01-01,2099-12-31,
1566919,40163924,Maps to,2019-02-03,2099-12-31,
45830087,920334,Maps to,2015-01-29,2099-12-31,
4058472,4163951,Has interprets,2011-07-31,2099-12-31,
40228214,40243701,Concept replaces,2016-06-06,2099-12-31,
1025532,40766311,System of,2019-12-13,2099-12-31,
19079658,45191978,Mapped from,1970-01-01,2099-12-31,
4240345,4146859,Finding method of,2011-07-31,2099-12-31,
4188612,4163951,Has interprets,2011-07-31,2099-12-31,
4268565,4059634,Subsumes,2011-07-31,2099-12-31,
4046280,4024509,Specimen of,2011-07-31,2099-12-31,
45816638,1115171,Maps to,2015-01-29,2099-12-31,
44850268,40229134,Maps to,2012-05-07,2099-12-31,
19079658,41007611,Has marketed form,2017-07-18,2099-12-31,
4275113,3657243,Subsumes,2020-07-31,2099-12-31,
42684891,19075601,Maps to,2021-11-07,2099-12-31,
4064867,4163951,Has interprets,2011-07-31,2099-12-31,
45124117,43012036,Maps to,2013-03-04,2099-12-31,
4203722,35225078,Mapped from,2019-10-26,2099-12-31,
40228214,45327879,Mapped from,2011-11-07,2099-12-31,
45662002,19008572,Maps to,1970-01-01,2099-12-31,
198199,4207309,Subsumes,2017-01-31,2099-12-31,
44795820,8715,Maps to,2019-01-31,2099-12-31,
723042,44427830,Mapped from,2016-07-01,2099-12-31,
45817399,19078461,Maps to,2015-01-29,2099-12-31,
41262559,1332419,Marketed form of,2017-07-18,2099-12-31,
43606251,1348267,Tradename of,2016-07-01,2099-12-31,
44983212,19078461,Maps to,2011-02-07,2099-12-31,
45276827,40229134,Maps to,2012-09-04,2099-12-31,
723042,44422541,Mapped from,2017-08-01,2099-12-31,
1004169,40762516,Component of,2019-12-13,2099-12-31,
2925684,1332419,Marketed form of,2021-06-30,2099-12-31,
4301351,4105945,Concept was_a from,2018-07-31,2099-12-31,
997899,40949509,Has marketed form,2017-07-18,2099-12-31,
4079617,35609027,Subsumes,2018-07-31,2099-12-31,
45896820,40162522,SPL - RxNorm,2015-03-26,2099-12-31,
4013354,3525728,Concept same_as from,2006-10-02,2099-12-31,
44422961,43012036,Maps to,2016-12-01,2099-12-31,
45793390,19075601,SPL - RxNorm,2015-01-29,2099-12-31,
41075360,1332419,Marketed form of,2017-07-18,2099-12-31,
439777,4083207,Has interpretation,2017-01-31,2099-12-31,
4088361,4163951,Has interprets,2011-07-31,2099-12-31,
4181917,4063669,Has dir proc site,2011-07-31,2099-12-31,
40228214,45034141,Mapped from,2013-03-04,2099-12-31,
40223821,35144431,Has marketed form,2019-03-11,2099-12-31,
997899,41168328,Has marketed form,2017-07-18,2099-12-31,
45340945,1332419,Maps to,2009-07-06,2099-12-31,
19073777,41324867,Has marketed form,2017-07-18,2099-12-31,
45125454,19134047,Maps to,2015-01-29,2099-12-31,
920300,45280303,Mapped from,2011-09-06,2099-12-31,
41187543,40174880,Tradename of,2017-07-18,2099-12-31,
45164860,1551192,Maps to,1970-01-01,2099-12-31,
45153302,43012036,Maps to,1970-01-01,2099-12-31,
45219857,19078461,Maps to,2007-10-01,2099-12-31,
45592177,4188598,Maps to,2019-01-09,2099-12-31,
45055989,40163924,Maps to,2013-10-02,2099-12-31,
45198259,1551192,Maps to,2011-02-07,2099-12-31,
4181917,4213398,Interprets of,2011-07-31,2099-12-31,
40239151,42936335,Has tradename,2018-08-21,2099-12-31,
4079617,35609116,Subsumes,2018-07-31,2099-12-31,
715294,21173547,Has marketed form,2017-06-24,2099-12-31,
44977055,723042,Maps to,1970-01-01,2099-12-31,
1107882,45639252,Mapped from,1970-01-01,2099-12-31,
43530950,197608,Subsumes,2013-07-31,2099-12-31,
1167323,45746938,Mapped from,2019-12-08,2099-12-31,
44434524,1115171,Maps to,2016-06-01,2099-12-31,
21101073,19073183,Marketed form of,2015-08-17,2099-12-31,
36387011,1107882,Maps to,2020-11-08,2099-12-31,
1107882,40885247,Has marketed form,2017-07-18,2099-12-31,
4198190,4283683,Has dir proc site,2011-07-31,2099-12-31,
41012788,1348267,Marketed form of,2017-07-18,2099-12-31,
45704463,46275916,SPL - RxNorm,1970-01-01,2099-12-31,
19134047,45048180,Mapped from,2010-06-07,2099-12-31,
45062872,19077344,Maps to,1970-01-01,2099-12-31,
44812694,8715,Concept was_a to,2019-01-31,2099-12-31,
43659621,1539411,Marketed form of,2017-06-24,2099-12-31,
4014024,37018700,Subsumes,2016-01-31,2099-12-31,
1766414,1107882,SPL - RxNorm,2019-01-13,2099-12-31,
44361403,1115171,SPL - RxNorm,1970-01-01,2099-12-31,
1015176,36203114,Property of,2019-12-13,2099-12-31,
43844330,35604143,Marketed form of,2017-06-24,2099-12-31,
43530685,37200238,Mapped from,2017-10-01,2099-12-31,
44939305,43012036,Maps to,2013-03-04,2099-12-31,
40236824,45894164,RxNorm - SPL,2015-07-08,2099-12-31,
4199458,44782805,Subsumes,2020-07-31,2099-12-31,
45839607,40231921,Maps to,2015-01-29,2099-12-31,
40236824,45139543,Mapped from,2011-04-04,2099-12-31,
36999200,1551192,Maps to,2020-05-10,2099-12-31,
45897732,1551192,SPL - RxNorm,2015-07-08,2099-12-31,
45850891,715294,Maps to,2015-01-29,2099-12-31,
44908175,19073183,Maps to,1970-01-01,2099-12-31,
2034318,40160970,Tradename of,2020-07-31,2099-12-31,
4123946,4123950,Subsumes,2011-07-31,2099-12-31,
45642467,19073777,Maps to,1970-01-01,2099-12-31,
41011406,40223768,Marketed form of,2017-07-18,2099-12-31,
44441892,19019851,Maps to,2016-08-01,2099-12-31,
